SBY  9:32:50 [counter_64_bit_bmc] Removing directory '/home/yuval/Documents/64-bit_counter/counter_64_bit_bmc'.
SBY  9:32:50 [counter_64_bit_bmc] Copy '/home/yuval/Documents/64-bit_counter/counter_64_bit.v' to '/home/yuval/Documents/64-bit_counter/counter_64_bit_bmc/src/counter_64_bit.v'.
SBY  9:32:50 [counter_64_bit_bmc] Copy '/home/yuval/Documents/64-bit_counter/counter_64_bit_formal.v' to '/home/yuval/Documents/64-bit_counter/counter_64_bit_bmc/src/counter_64_bit_formal.v'.
SBY  9:32:50 [counter_64_bit_bmc] engine_0: smtbmc
SBY  9:32:50 [counter_64_bit_bmc] base: starting process "cd counter_64_bit_bmc/src; yosys -ql ../model/design.log ../model/design.ys"
SBY  9:32:50 [counter_64_bit_bmc] base: finished (returncode=0)
SBY  9:32:50 [counter_64_bit_bmc] prep: starting process "cd counter_64_bit_bmc/model; yosys -ql design_prep.log design_prep.ys"
SBY  9:32:50 [counter_64_bit_bmc] prep: finished (returncode=0)
SBY  9:32:50 [counter_64_bit_bmc] smt2: starting process "cd counter_64_bit_bmc/model; yosys -ql design_smt2.log design_smt2.ys"
SBY  9:32:50 [counter_64_bit_bmc] smt2: finished (returncode=0)
SBY  9:32:50 [counter_64_bit_bmc] engine_0: starting process "cd counter_64_bit_bmc; yosys-smtbmc --presat --unroll --noprogress -t 100  --append 0 --dump-vcd engine_0/trace.vcd --dump-yw engine_0/trace.yw --dump-vlogtb engine_0/trace_tb.v --dump-smtc engine_0/trace.smtc model/design_smt2.smt2"
SBY  9:32:54 [counter_64_bit_bmc] engine_0: ##   0:00:03  Checking assumptions in step 58..
SBY  9:32:54 [counter_64_bit_bmc] engine_0: ##   0:00:03  Checking assertions in step 58..
SBY  9:32:54 [counter_64_bit_bmc] engine_0: ##   0:00:03  Checking assumptions in step 59..
SBY  9:32:54 [counter_64_bit_bmc] engine_0: ##   0:00:03  Checking assertions in step 59..
SBY  9:32:54 [counter_64_bit_bmc] engine_0: ##   0:00:03  Checking assumptions in step 60..
SBY  9:32:54 [counter_64_bit_bmc] engine_0: ##   0:00:03  Checking assertions in step 60..
SBY  9:32:54 [counter_64_bit_bmc] engine_0: ##   0:00:03  Checking assumptions in step 61..
SBY  9:32:54 [counter_64_bit_bmc] engine_0: ##   0:00:03  Checking assertions in step 61..
SBY  9:32:54 [counter_64_bit_bmc] engine_0: ##   0:00:03  Checking assumptions in step 62..
SBY  9:32:54 [counter_64_bit_bmc] engine_0: ##   0:00:03  Checking assertions in step 62..
SBY  9:32:54 [counter_64_bit_bmc] engine_0: ##   0:00:03  Checking assumptions in step 63..
SBY  9:32:54 [counter_64_bit_bmc] engine_0: ##   0:00:04  Checking assertions in step 63..
SBY  9:32:54 [counter_64_bit_bmc] engine_0: ##   0:00:04  Checking assumptions in step 64..
SBY  9:32:55 [counter_64_bit_bmc] engine_0: ##   0:00:04  Checking assertions in step 64..
SBY  9:32:55 [counter_64_bit_bmc] engine_0: ##   0:00:04  Checking assumptions in step 65..
SBY  9:32:55 [counter_64_bit_bmc] engine_0: ##   0:00:04  Checking assertions in step 65..
SBY  9:32:55 [counter_64_bit_bmc] engine_0: ##   0:00:04  Checking assumptions in step 66..
SBY  9:32:55 [counter_64_bit_bmc] engine_0: ##   0:00:04  Checking assertions in step 66..
SBY  9:32:55 [counter_64_bit_bmc] engine_0: ##   0:00:04  Checking assumptions in step 67..
SBY  9:32:55 [counter_64_bit_bmc] engine_0: ##   0:00:04  Checking assertions in step 67..
SBY  9:32:55 [counter_64_bit_bmc] engine_0: ##   0:00:04  Checking assumptions in step 68..
SBY  9:32:55 [counter_64_bit_bmc] engine_0: ##   0:00:04  Checking assertions in step 68..
SBY  9:32:55 [counter_64_bit_bmc] engine_0: ##   0:00:04  Checking assumptions in step 69..
SBY  9:32:55 [counter_64_bit_bmc] engine_0: ##   0:00:04  Checking assertions in step 69..
SBY  9:32:55 [counter_64_bit_bmc] engine_0: ##   0:00:04  Checking assumptions in step 70..
SBY  9:32:55 [counter_64_bit_bmc] engine_0: ##   0:00:04  Checking assertions in step 70..
SBY  9:32:55 [counter_64_bit_bmc] engine_0: ##   0:00:04  Checking assumptions in step 71..
SBY  9:32:55 [counter_64_bit_bmc] engine_0: ##   0:00:04  Checking assertions in step 71..
SBY  9:32:55 [counter_64_bit_bmc] engine_0: ##   0:00:04  Checking assumptions in step 72..
SBY  9:32:55 [counter_64_bit_bmc] engine_0: ##   0:00:04  Checking assertions in step 72..
SBY  9:32:55 [counter_64_bit_bmc] engine_0: ##   0:00:04  Checking assumptions in step 73..
SBY  9:32:55 [counter_64_bit_bmc] engine_0: ##   0:00:04  Checking assertions in step 73..
SBY  9:32:55 [counter_64_bit_bmc] engine_0: ##   0:00:04  Checking assumptions in step 74..
SBY  9:32:55 [counter_64_bit_bmc] engine_0: ##   0:00:04  Checking assertions in step 74..
SBY  9:32:55 [counter_64_bit_bmc] engine_0: ##   0:00:05  Checking assumptions in step 75..
SBY  9:32:55 [counter_64_bit_bmc] engine_0: ##   0:00:05  Checking assertions in step 75..
SBY  9:32:56 [counter_64_bit_bmc] engine_0: ##   0:00:05  Checking assumptions in step 76..
SBY  9:32:56 [counter_64_bit_bmc] engine_0: ##   0:00:05  Checking assertions in step 76..
SBY  9:32:56 [counter_64_bit_bmc] engine_0: ##   0:00:05  Checking assumptions in step 77..
SBY  9:32:56 [counter_64_bit_bmc] engine_0: ##   0:00:05  Checking assertions in step 77..
SBY  9:32:56 [counter_64_bit_bmc] engine_0: ##   0:00:05  Checking assumptions in step 78..
